Wavelength_nm;Hydrogen (H);Mercury (Hg);Sodium (Na);Neon (Ne);Argon (Ar);Helium (He);Krypton (Kr);Xenon (Xe);Cadmium (Cd);Neon-Argon Mix;Fluorescent 2-band;Fluorescent 3-band;Fluorescent 4-band;LED Violet;LED Blue;LED Cyan;LED Green;LED Yellow;LED Amber;LED Orange;LED Red;LED White Warm;LED White Neutral;LED White Cool;Solar AM1.5G
358.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000182;6.5e-05;1.3e-05;0.734126
359.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000189;6.8e-05;1.3e-05;0.736125
359.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000197;7.2e-05;1.4e-05;0.738116
360.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000205;7.6e-05;1.5e-05;0.7401
360.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000214;8e-05;1.6e-05;0.742077
361.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.114536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000223;8.4e-05;1.7e-05;0.744047
361.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000232;8.8e-05;1.9e-05;0.746009
362.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000241;9.3e-05;2e-05;0.747964
362.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000251;9.8e-05;2.1e-05;0.749911
363.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000261;0.000103;2.2e-05;0.751852
363.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000272;0.000108;2.4e-05;0.753784
364.0;0.0;3e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;2e-06;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000283;0.000114;2.6e-05;0.75571
364.5;0.0;0.01415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.00625;0.006875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000294;0.000119;2.7e-05;0.757628
365.0;0.0;0.226407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.1;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000306;0.000126;2.9e-05;0.759538
365.5;0.0;0.01415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.00625;0.006875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000318;0.000132;3.1e-05;0.761441
366.0;0.0;3e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;2e-06;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000331;0.000139;3.3e-05;0.763336
366.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000344;0.000146;3.5e-05;0.765224
367.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000358;0.000153;3.7e-05;0.767105
367.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000372;0.000161;4e-05;0.768977
368.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000387;0.000169;4.2e-05;0.770842
368.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000403;0.000177;4.5e-05;0.7727
369.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000418;0.000186;4.8e-05;0.77455
369.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000435;0.000196;5.1e-05;0.776392
370.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000452;0.000205;5.4e-05;0.778227
370.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00047;0.000215;5.8e-05;0.780054
371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000488;0.000226;6.1e-05;0.781873
371.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000507;0.000237;6.5e-05;0.783685
372.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000527;0.000249;6.9e-05;0.785489
372.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000547;0.000261;7.3e-05;0.787285
373.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000569;0.000274;7.8e-05;0.789073
373.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000591;0.000287;8.3e-05;0.790854
374.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000613;0.000301;8.8e-05;0.792627
374.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000637;0.000316;9.3e-05;0.794392
375.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000661;0.000331;9.9e-05;0.796149
375.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000687;0.000347;0.000105;0.797899
376.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000713;0.000364;0.000112;0.79964
376.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00074;0.000381;0.000118;0.801374
377.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000768;0.000399;0.000126;0.8031
377.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000797;0.000418;0.000133;0.804818
378.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000827;0.000438;0.000141;0.806529
378.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000858;0.000459;0.00015;0.808231
379.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00089;0.000481;0.000158;0.809925
379.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000923;0.000503;0.000168;0.811612
380.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000958;0.000527;0.000178;0.813291
380.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000994;0.000552;0.000188;0.814962
381.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00103;0.000577;0.0002;0.816624
381.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001069;0.000604;0.000211;0.818279
382.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001108;0.000632;0.000224;0.819926
382.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001149;0.000661;0.000237;0.821565
383.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.001063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001191;0.000692;0.00025;0.823197
383.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.001446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001235;0.000723;0.000265;0.82482
384.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.001953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00128;0.000756;0.00028;0.826435
384.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.002619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001326;0.000791;0.000296;0.828042
385.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7e-06;0.003488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001374;0.000827;0.000313;0.829641
385.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1e-05;0.004613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001424;0.000864;0.000331;0.831233
386.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9e-05;0.006056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001476;0.000903;0.00035;0.832816
386.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3e-05;0.007896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001529;0.000944;0.00037;0.834391
387.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4e-05;0.010222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001584;0.000986;0.000391;0.835959
387.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.8e-05;0.013139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00164;0.00103;0.000413;0.837518
388.0;0.0;0.0;0.0;0.0;0.0;2.1e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000142;0.01677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001699;0.001076;0.000436;0.839069
388.5;0.0;0.0;0.0;0.0;0.0;0.028378;0.0;0.0;0.0;0.0;0.0;0.0;0.000227;0.021254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001759;0.001124;0.00046;0.840612
389.0;0.0;0.0;0.0;0.0;0.0;0.149777;0.0;0.0;0.0;0.0;0.0;0.0;0.000356;0.026747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001822;0.001174;0.000486;0.842148
389.5;0.0;0.0;0.0;0.0;0.0;0.003088;0.0;0.0;0.0;0.0;0.0;0.0;0.00055;0.033422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001887;0.001226;0.000513;0.843675
390.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00084;0.041469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001953;0.00128;0.000541;0.845194
390.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001264;0.05109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002022;0.001336;0.000571;0.846705
391.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001877;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002093;0.001394;0.000603;0.848209
391.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002748;0.075919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002166;0.001455;0.000635;0.849704
392.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003967;0.09157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002242;0.001518;0.00067;0.851191
392.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00565;0.109669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00232;0.001584;0.000706;0.851504
393.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007935;0.130419;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024;0.001652;0.000745;0.679775
393.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010991;0.154002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002484;0.001723;0.000785;0.301077
394.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015014;0.180568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002569;0.001797;0.000827;0.819563
394.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020227;0.210224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002658;0.001873;0.000871;0.858452
395.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026875;0.243026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002749;0.001953;0.000918;0.859945
395.5;0.0;0.0;0.0;0.0;0.0;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.035217;0.278966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002843;0.002036;0.000966;0.861376
396.0;0.0;0.0;0.0;0.0;0.0;0.006152;0.0;0.0;0.0;0.0;0.0;0.0;0.045513;0.317965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00294;0.002122;0.001017;0.862335
396.5;0.0;0.0;0.0;0.0;0.0;0.098438;0.0;0.0;0.0;0.0;0.0;0.0;0.058009;0.359861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00304;0.002211;0.001071;0.657175
397.0;0.0;0.0;0.0;0.0;0.0;0.006152;0.0;0.0;0.0;0.0;0.0;0.0;0.072917;0.404406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003143;0.002304;0.001127;0.504559
397.5;0.0;0.0;0.0;0.0;0.0;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.090396;0.451263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00325;0.0024;0.001186;0.86456
398.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.110522;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003359;0.002501;0.001248;0.868411
398.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.133269;0.550096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003472;0.002604;0.001313;0.869793
399.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.158484;0.600946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003589;0.002712;0.00138;0.871168
399.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.185876;0.651869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003709;0.002824;0.001451;0.872535
400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.215;0.702123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003832;0.00294;0.001526;0.873894
400.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.245264;0.750922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00396;0.003061;0.001604;0.875245
401.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.275937;0.797452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004091;0.003186;0.001686;0.876587
401.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.306171;0.840896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004227;0.003315;0.001771;0.877922
402.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.335041;0.880458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004366;0.00345;0.001861;0.879249
402.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.361585;0.915384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00451;0.003589;0.001955;0.880568
403.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.384861;0.944988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004658;0.003734;0.002053;0.881878
403.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.403995;0.968673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00481;0.003884;0.002156;0.883181
404.0;0.0;0.001847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001048;0.000742;0.419027;0.985954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004968;0.004039;0.002263;0.884476
404.5;0.0;0.271626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.154011;0.109091;0.542538;0.99647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00513;0.004201;0.002376;0.885763
405.0;0.0;0.156008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.088456;0.062656;0.496342;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005297;0.004368;0.002494;0.887042
405.5;0.0;0.00035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000199;0.000141;0.427179;0.99647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005469;0.004542;0.002618;0.888313
406.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.418242;0.985954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005646;0.004722;0.002748;0.889575
406.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.403995;0.968673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005829;0.004908;0.002885;0.89083
407.0;0.0;9e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.384861;0.944988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006018;0.005102;0.003028;0.892077
407.5;0.0;0.039909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.361585;0.915384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006213;0.005303;0.003178;0.893317
408.0;0.0;0.069486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.335041;0.880458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006414;0.005512;0.003336;0.894548
408.5;0.0;0.000473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.0;0.306171;0.840896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006622;0.005728;0.003503;0.895771
409.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.0;0.275937;0.797452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006837;0.005954;0.003679;0.896986
409.5;0.001847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.0;0.245264;0.750922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007059;0.006188;0.003865;0.898194
410.0;0.271626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.0;0.215;0.702123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007289;0.006432;0.004062;0.899393
410.5;0.156008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;0.0;0.185876;0.651869;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.007527;0.006686;0.004271;0.900585
411.0;0.00035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7e-06;0.0;0.158484;0.600946;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.007774;0.00695;0.004494;0.901768
411.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9e-06;0.0;0.133269;0.550096;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.00803;0.007227;0.004731;0.902944
412.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2e-05;0.0;0.110522;0.5;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.008296;0.007516;0.004985;0.904112
412.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6e-05;0.0;0.090396;0.451263;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.008574;0.007819;0.005259;0.905272
413.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1e-05;0.0;0.072917;0.404406;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.008863;0.008136;0.005554;0.906424
413.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8e-05;0.0;0.058009;0.359861;3e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.009165;0.00847;0.005873;0.907569
414.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6e-05;0.0;0.045513;0.317965;4e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.009481;0.008821;0.006219;0.908705
414.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7e-05;0.0;0.035217;0.278966;5e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.009812;0.009192;0.006598;0.909834
415.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1e-05;0.0;0.026875;0.243026;6e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.01016;0.009585;0.007012;0.910955
415.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.8e-05;0.0;0.020227;0.210224;8e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.010526;0.010002;0.007468;0.912068
416.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001;0.0;0.015014;0.180568;1e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.010913;0.010446;0.007971;0.913173
416.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000129;0.0;0.010991;0.154002;1.2e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.011322;0.010919;0.008529;0.91427
417.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000164;0.0;0.007935;0.130419;1.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.011756;0.011427;0.009148;0.91536
417.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000209;0.0;0.00565;0.109669;1.9e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.012218;0.011972;0.009838;0.916442
418.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000265;0.0;0.003968;0.09157;2.4e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.01271;0.012559;0.010609;0.917516
418.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000335;0.0;0.002748;0.075919;3e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.013237;0.013194;0.011473;0.918582
419.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000422;1e-06;0.001877;0.0625;3.8e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.013801;0.013882;0.012441;0.919641
419.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000529;1e-06;0.001265;0.05109;4.7e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.014407;0.01463;0.013528;0.920692
420.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000662;1e-06;0.000841;0.041469;5.8e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.015059;0.015446;0.014749;0.921735
