Wavelength_nm;Hydrogen (H);Mercury (Hg);Sodium (Na);Neon (Ne);Argon (Ar);Helium (He);Krypton (Kr);Xenon (Xe);Cadmium (Cd);Neon-Argon Mix;Fluorescent 2-band;Fluorescent 3-band;Fluorescent 4-band;LED Violet;LED Blue;LED Cyan;LED Green;LED Yellow;LED Amber;LED Orange;LED Red;LED White Warm;LED White Neutral;LED White Cool;Solar AM1.5G;Incandescent 2700K;Tungsten 2856K (Illuminant A);Halogen 3000K;Halogen 3200K;Cadmium-Mercury (Cd/Hg);Mercury-Argon (Hg/Ar);Mercury-Neon (Hg/Ne);Neon-Argon (Ne/Ar);Argon-Krypton (Ar/Kr);Mercury-Cadmium-Argon (Hg/Cd/Ar);Mercury-Neon-Argon (Hg/Ne/Ar)
764.5;0.0;0.0;0.0;0.0;1.5e-05;0.0;0.0;0.0;0.0;1.4e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000687;2e-06;0.0;0.469107;0.729069;0.806131;0.865443;0.928622;0.0;1.5e-05;0.0;1.5e-05;1.5e-05;1.5e-05;1.5e-05
765.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000661;1e-06;0.0;0.486634;0.730013;0.806974;0.866171;0.929167;0.0;0.0;0.0;0.0;0.0;0.0;0.0
765.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000637;1e-06;0.0;0.504986;0.730954;0.807816;0.866896;0.929711;0.0;0.0;0.0;0.0;0.0;0.0;0.0
766.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000613;1e-06;0.0;0.523341;0.731895;0.808655;0.86762;0.930251;0.0;0.0;0.0;0.0;0.0;0.0;0.0
766.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000591;1e-06;0.0;0.540986;0.732833;0.809493;0.868341;0.93079;0.0;0.0;0.0;0.0;0.0;0.0;0.0
767.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000569;1e-06;0.0;0.55735;0.73377;0.810329;0.86906;0.931326;0.0;0.0;0.0;0.0;0.0;0.0;0.0
767.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000547;1e-06;0.0;0.572028;0.734706;0.811162;0.869777;0.93186;0.0;0.0;0.0;0.0;0.0;0.0;0.0
768.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000527;1e-06;0.0;0.584781;0.735639;0.811994;0.870492;0.932392;0.0;0.0;0.0;0.0;0.0;0.0;0.0
768.5;0.0;0.0;0.0;0.0;0.0;0.0;1.4e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000507;1e-06;0.0;0.595515;0.736572;0.812824;0.871205;0.932921;0.0;0.0;0.0;0.0;1.4e-05;0.0;0.0
769.0;0.0;0.0;0.0;0.0;0.0;0.0;0.055371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000488;1e-06;0.0;0.604267;0.737502;0.813652;0.871915;0.933448;0.0;0.0;0.0;0.0;0.05625;0.0;0.0
769.5;0.0;0.0;0.0;0.0;0.0;0.0;0.88594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00047;1e-06;0.0;0.611168;0.738432;0.814478;0.872624;0.933972;0.0;0.0;0.0;0.0;0.9;0.0;0.0
770.0;0.0;0.0;0.0;0.0;0.0;0.0;0.055371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000452;1e-06;0.0;0.616411;0.739359;0.815302;0.87333;0.934494;0.0;0.0;0.0;0.0;0.05625;0.0;0.0
770.5;0.0;0.0;0.0;0.0;0.0;0.0;1.4e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000435;1e-06;0.0;0.620225;0.740285;0.816124;0.874034;0.935014;0.0;0.0;0.0;0.0;1.4e-05;0.0;0.0
771.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000418;1e-06;0.0;0.622851;0.741209;0.816944;0.874736;0.935532;0.0;0.0;0.0;0.0;0.0;0.0;0.0
771.5;0.0;0.0;0.0;0.0;2.8e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000403;1e-06;0.0;0.624516;0.742132;0.817763;0.875436;0.936047;0.0;2.9e-05;0.0;2.9e-05;2.9e-05;2.9e-05;2.9e-05
772.0;0.0;0.0;0.0;0.0;0.038393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000387;1e-06;0.0;0.625431;0.743053;0.818579;0.876133;0.93656;0.0;0.039002;0.0;0.039002;0.039002;0.039002;0.039002
772.5;0.0;0.0;0.0;0.0;0.20264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000372;1e-06;0.0;0.625773;0.743973;0.819393;0.876829;0.937071;0.0;0.205856;0.0;0.205856;0.205856;0.205856;0.205856
773.0;0.0;0.0;0.0;0.0;0.004178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000358;1e-06;0.0;0.625693;0.744891;0.820206;0.877522;0.937579;0.0;0.004244;0.0;0.004244;0.004244;0.004244;0.004244
773.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000344;1e-06;0.0;0.625307;0.745807;0.821016;0.878213;0.938085;0.0;0.0;0.0;0.0;0.0;0.0;0.0
774.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000331;0.0;0.0;0.624706;0.746722;0.821825;0.878902;0.938589;0.0;0.0;0.0;0.0;0.0;0.0;0.0
774.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000318;0.0;0.0;0.623959;0.747635;0.822631;0.879589;0.93909;0.0;0.0;0.0;0.0;0.0;0.0;0.0
775.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000306;0.0;0.0;0.623114;0.748547;0.823436;0.880273;0.93959;0.0;0.0;0.0;0.0;0.0;0.0;0.0
775.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000294;0.0;0.0;0.622204;0.749457;0.824239;0.880956;0.940087;0.0;0.0;0.0;0.0;0.0;0.0;0.0
776.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000283;0.0;0.0;0.621254;0.750365;0.82504;0.881636;0.940581;0.0;0.0;0.0;0.0;0.0;0.0;0.0
776.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000272;0.0;0.0;0.620278;0.751272;0.825838;0.882314;0.941073;0.0;0.0;0.0;0.0;0.0;0.0;0.0
777.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000261;0.0;0.0;0.619286;0.752177;0.826635;0.882991;0.941563;0.0;0.0;0.0;0.0;0.0;0.0;0.0
777.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000251;0.0;0.0;0.618285;0.75308;0.82743;0.883664;0.942051;0.0;0.0;0.0;0.0;0.0;0.0;0.0
778.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000241;0.0;0.0;0.617279;0.753982;0.828223;0.884336;0.942537;0.0;0.0;0.0;0.0;0.0;0.0;0.0
778.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000232;0.0;0.0;0.616268;0.754883;0.829014;0.885006;0.94302;0.0;0.0;0.0;0.0;0.0;0.0;0.0
779.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000223;0.0;0.0;0.615255;0.755781;0.829803;0.885673;0.943501;0.0;0.0;0.0;0.0;0.0;0.0;0.0
779.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000214;0.0;0.0;0.61424;0.756678;0.83059;0.886338;0.943979;0.0;0.0;0.0;0.0;0.0;0.0;0.0
780.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000205;0.0;0.0;0.613222;0.757574;0.831376;0.887002;0.944455;0.0;0.0;0.0;0.0;0.0;0.0;0.0
780.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000197;0.0;0.0;0.612202;0.758467;0.832159;0.887663;0.94493;0.0;0.0;0.0;0.0;0.0;0.0;0.0
781.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000189;0.0;0.0;0.611179;0.759359;0.83294;0.888321;0.945401;0.0;0.0;0.0;0.0;0.0;0.0;0.0
781.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000182;0.0;0.0;0.610152;0.76025;0.833719;0.888978;0.945871;0.0;0.0;0.0;0.0;0.0;0.0;0.0
782.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000175;0.0;0.0;0.609121;0.761139;0.834497;0.889633;0.946338;0.0;0.0;0.0;0.0;0.0;0.0;0.0
782.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000168;0.0;0.0;0.608085;0.762026;0.835272;0.890285;0.946803;0.0;0.0;0.0;0.0;0.0;0.0;0.0
783.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000161;0.0;0.0;0.607043;0.762912;0.836046;0.890935;0.947266;0.0;0.0;0.0;0.0;0.0;0.0;0.0
783.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000154;0.0;0.0;0.605993;0.763795;0.836817;0.891583;0.947726;0.0;0.0;0.0;0.0;0.0;0.0;0.0
784.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000148;0.0;0.0;0.604936;0.764678;0.837587;0.892229;0.948185;0.0;0.0;0.0;0.0;0.0;0.0;0.0
784.5;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000142;0.0;0.0;0.603869;0.765558;0.838354;0.892873;0.948641;0.0;0.0;0.0;0.0;5e-06;0.0;0.0
785.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000136;0.0;0.0;0.60279;0.766437;0.83912;0.893515;0.949094;0.0;0.0;0.0;0.0;0.01875;0.0;0.0
785.5;0.0;0.0;0.0;0.0;0.0;0.0;0.295313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000131;0.0;0.0;0.601699;0.767315;0.839884;0.894154;0.949546;0.0;0.0;0.0;0.0;0.3;0.0;0.0
786.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000126;0.0;0.0;0.600594;0.76819;0.840646;0.894792;0.949995;0.0;0.0;0.0;0.0;0.01875;0.0;0.0
786.5;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012;0.0;0.0;0.599472;0.769064;0.841405;0.895427;0.950442;0.0;0.0;0.0;0.0;5e-06;0.0;0.0
787.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000115;0.0;0.0;0.598331;0.769937;0.842163;0.89606;0.950887;0.0;0.0;0.0;0.0;0.0;0.0;0.0
787.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000111;0.0;0.0;0.59717;0.770807;0.842919;0.896691;0.951329;0.0;0.0;0.0;0.0;0.0;0.0;0.0
788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000106;0.0;0.0;0.595985;0.771676;0.843673;0.89732;0.95177;0.0;0.0;0.0;0.0;0.0;0.0;0.0
788.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000102;0.0;0.0;0.594773;0.772544;0.844425;0.897947;0.952208;0.0;0.0;0.0;0.0;0.0;0.0;0.0
789.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8e-05;0.0;0.0;0.593533;0.773409;0.845175;0.898571;0.952644;0.0;0.0;0.0;0.0;0.0;0.0;0.0
789.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.4e-05;0.0;0.0;0.592259;0.774273;0.845923;0.899194;0.953077;0.0;0.0;0.0;0.0;0.0;0.0;0.0
790.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9e-05;0.0;0.0;0.59095;0.775136;0.846669;0.899814;0.953509;0.0;0.0;0.0;0.0;0.0;0.0;0.0
790.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.6e-05;0.0;0.0;0.5896;0.775997;0.847413;0.900433;0.953938;0.0;0.0;0.0;0.0;0.0;0.0;0.0
791.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.2e-05;0.0;0.0;0.588207;0.776856;0.848155;0.901049;0.954365;0.0;0.0;0.0;0.0;0.0;0.0;0.0
791.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.9e-05;0.0;0.0;0.586766;0.777713;0.848895;0.901663;0.95479;0.0;0.0;0.0;0.0;0.0;0.0;0.0
792.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.6e-05;0.0;0.0;0.585273;0.778569;0.849634;0.902274;0.955212;0.0;0.0;0.0;0.0;0.0;0.0;0.0
792.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.2e-05;0.0;0.0;0.583723;0.779423;0.85037;0.902884;0.955633;0.0;0.0;0.0;0.0;0.0;0.0;0.0
793.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9e-05;0.0;0.0;0.582111;0.780275;0.851104;0.903492;0.956051;0.0;0.0;0.0;0.0;0.0;0.0;0.0
793.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.7e-05;0.0;0.0;0.580433;0.781126;0.851837;0.904097;0.956467;0.0;0.0;0.0;0.0;0.0;0.0;0.0
794.0;0.0;0.0;0.0;0.0;0.000138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.4e-05;0.0;0.0;0.578683;0.781975;0.852567;0.9047;0.95688;0.0;0.000141;0.0;0.000141;0.000141;0.000141;0.000141
794.5;0.0;0.0;0.0;0.0;0.061678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1e-05;0.0;0.0;0.576856;0.782822;0.853295;0.905302;0.957292;0.0;0.062656;0.0;0.062656;0.062656;0.062656;0.062656
795.0;0.0;0.0;0.0;0.0;0.107387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8e-05;0.0;0.0;0.574948;0.783668;0.854022;0.905901;0.957701;0.0;0.109091;0.0;0.109091;0.109091;0.109091;0.109091
795.5;0.0;0.0;0.0;0.0;0.00073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6e-05;0.0;0.0;0.572952;0.784512;0.854746;0.906498;0.958108;0.0;0.000742;0.0;0.000742;0.000742;0.000742;0.000742
796.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4e-05;0.0;0.0;0.570863;0.785354;0.855469;0.907093;0.958513;0.0;0.0;0.0;0.0;0.0;0.0;0.0
796.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1e-05;0.0;0.0;0.568677;0.786194;0.856189;0.907685;0.958916;0.0;0.0;0.0;0.0;0.0;0.0;0.0
797.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9e-05;0.0;0.0;0.566388;0.787033;0.856908;0.908276;0.959317;0.0;0.0;0.0;0.0;0.0;0.0;0.0
797.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7e-05;0.0;0.0;0.563991;0.78787;0.857625;0.908865;0.959715;0.0;0.0;0.0;0.0;0.0;0.0;0.0
798.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5e-05;0.0;0.0;0.561482;0.788706;0.858339;0.909451;0.960112;0.0;0.0;0.0;0.0;0.0;0.0;0.0
798.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3e-05;0.0;0.0;0.558856;0.78954;0.859052;0.910035;0.960506;0.0;0.0;0.0;0.0;0.0;0.0;0.0
799.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1e-05;0.0;0.0;0.556109;0.790372;0.859763;0.910618;0.960898;0.0;0.0;0.0;0.0;0.0;0.0;0.0
799.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9e-05;0.0;0.0;0.553238;0.791202;0.860472;0.911198;0.961287;0.0;0.0;0.0;0.0;0.0;0.0;0.0
800.0;0.0;0.0;0.0;0.0;0.002543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8e-05;0.0;0.0;0.55024;0.792031;0.861179;0.911776;0.961675;0.0;0.002583;0.0;0.002583;0.002583;0.002583;0.002583
800.5;0.0;0.0;0.0;0.0;0.123346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6e-05;0.0;0.0;0.547113;0.792858;0.861884;0.912351;0.96206;0.0;0.125304;0.0;0.125304;0.125304;0.125304;0.125304
801.0;0.0;0.0;0.0;0.0;0.02337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5e-05;0.0;0.0;0.543855;0.793683;0.862586;0.912925;0.962443;0.0;0.023741;0.0;0.023741;0.023741;0.023741;0.023741
801.5;0.0;0.0;0.0;0.0;1.7e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3e-05;0.0;0.0;0.540464;0.794507;0.863287;0.913497;0.962825;0.0;1.8e-05;0.0;1.8e-05;1.8e-05;1.8e-05;1.8e-05
802.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2e-05;0.0;0.0;0.536942;0.795329;0.863986;0.914066;0.963204;0.0;0.0;0.0;0.0;0.0;0.0;0.0
802.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-05;0.0;0.0;0.533289;0.796149;0.864683;0.914634;0.96358;0.0;0.0;0.0;0.0;0.0;0.0;0.0
803.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9e-05;0.0;0.0;0.529506;0.796967;0.865379;0.915199;0.963955;0.0;0.0;0.0;0.0;0.0;0.0;0.0
803.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8e-05;0.0;0.0;0.525598;0.797784;0.866072;0.915763;0.964327;0.0;0.0;0.0;0.0;0.0;0.0;0.0
804.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6e-05;0.0;0.0;0.521567;0.798599;0.866763;0.916324;0.964698;0.0;0.0;0.0;0.0;0.0;0.0;0.0
804.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5e-05;0.0;0.0;0.51742;0.799413;0.867452;0.916883;0.965066;0.0;0.0;0.0;0.0;0.0;0.0;0.0
805.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4e-05;0.0;0.0;0.513162;0.800224;0.868139;0.91744;0.965432;0.0;0.0;0.0;0.0;0.0;0.0;0.0
805.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3e-05;0.0;0.0;0.508801;0.801034;0.868825;0.917995;0.965796;0.0;0.0;0.0;0.0;0.0;0.0;0.0
806.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2e-05;0.0;0.0;0.504346;0.801842;0.869508;0.918548;0.966158;0.0;0.0;0.0;0.0;0.0;0.0;0.0
806.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1e-05;0.0;0.0;0.499808;0.802649;0.870189;0.919098;0.966517;0.0;0.0;0.0;0.0;0.0;0.0;0.0
807.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;0.0;0.0;0.495197;0.803454;0.870869;0.919647;0.966875;0.0;0.0;0.0;0.0;0.0;0.0;0.0
